time index height
0.0 0 0.0
0.018 0 0.0286298492667
0.025 0 0.0288890477291
0.033 0 0.0293763981074
0.044 0 0.0311469241949
0.055 0 0.0346452593975
0.063 0 0.0374884661815
0.076 0 0.0431043575337
0.084 0 0.0465512568246
0.093 0 0.0514590150403
0.108 0 0.060354602512
0.112 0 0.0619229404898
0.124 0 0.0683898197528
0.134 0 0.0733290194678
0.145 0 0.078075630135
0.153 0 0.0810081123685
0.162 0 0.0843420275936
0.174 0 0.0865689190651
0.183 0 0.0883860949139
0.194 0 0.0898633941534
0.205 0 0.0904666702908
0.213 0 0.0904389052941
0.224 0 0.089904365539
0.233 0 0.0890644919693
0.24 0 0.0874531800685
0.252 0 0.0854349269593
0.264 0 0.0820754762597
0.272 0 0.0799442145863
0.284 0 0.0765193409284
0.294 0 0.0743583936558
0.303 0 0.0725927763142
0.315 0 0.0697893075913
0.32 0 0.0691317036528
0.334 0 0.0669881705146
0.345 0 0.0653481352709
0.352 0 0.0636187601707
0.362 0 0.0600889654472
0.375 0 0.0551020680452
0.382 0 0.0510822676466
0.393 0 0.0447480081123
0.403 0 0.0399307476885
0.414 0 0.0328249448532
0.424 0 0.0301592093259
0.434 0 0.0299582501141
0.442 0 0.0303168187733
0.453 0 0.0322204803303
0.464 0 0.0342784266511
0.474 0 0.036430708039
0.484 0 0.0374420580136
0.493 0 0.0378627897497
0.504 0 0.0381044032454
0.513 0 0.0382742212507
0.524 0 0.0383405728289
0.536 0 0.0382817483648
0.545 0 0.0381302599464
0.553 0 0.0375863468173
0.569 0 0.0380888952398
0.574 0 0.0384418587847
0.584 0 0.0392075972469
0.595 0 0.0398897581549
0.603 0 0.0402130038747
0.613 0 0.0405177924614
0.623 0 0.0407623939582
0.633 0 0.0410143923685
0.644 0 0.0412989012005
0.655 0 0.0416237965422
0.665 0 0.041907228062
0.673 0 0.0423261513624
0.683 0 0.042756889162
0.692 0 0.0429707002581
0.703 0 0.0429721341324
0.712 0 0.0427554801657
0.724 0 0.0427797071106
0.733 0 0.0426746354652
0.743 0 0.0427861795515
0.754 0 0.0428435165925
0.763 0 0.042809577506
0.774 0 0.0426790905297
0.783 0 0.0424448559969
0.797 0 0.0422866723219
0.803 0 0.0420740526588
0.814 0 0.0418803681873
0.823 0 0.0416149287889
0.833 0 0.0415154344399
0.845 0 0.0412755275404
0.852 0 0.0412825680465
0.863 0 0.0410110818658
0.873 0 0.0402692481462
0.886 0 0.0399787437522
0.895 0 0.0401489741158
0.902 0 0.0401961388204
0.913 0 0.0407233843071
0.923 0 0.0419895338578
0.933 0 0.0437593695053
0.942 0 0.0454380360012
0.953 0 0.0477883464418
0.962 0 0.0492670075766
0.973 0 0.0507212963633
0.983 0 0.0524760350125
0.993 0 0.0538377298552
1.003 0 0.0546649050523
1.014 0 0.0549934631853
1.022 0 0.0549169417824
1.036 0 0.0553555859978
1.043 0 0.0554582331097
1.053 0 0.0557985935708
1.063 0 0.0561541415684
1.073 0 0.0564308668714
1.084 0 0.0565194935606
1.093 0 0.0565631512674
1.104 0 0.0566839315652
1.114 0 0.0572117828107
1.124 0 0.0574070655181
1.134 0 0.0568662747094
1.143 0 0.0565983321783
1.154 0 0.0562105988644
1.163 0 0.0557185317165
1.178 0 0.0553107526575
1.185 0 0.055664148869
1.193 0 0.0560990376637
1.203 0 0.0558742329255
1.212 0 0.0552557061242
1.223 0 0.0543625784633
1.233 0 0.0534448441912
1.242 0 0.0525915275901
1.253 0 0.0515357615254
1.264 0 0.0500491820014
1.274 0 0.0492775959422
1.283 0 0.0487801168071
1.293 0 0.0483990647117
1.303 0 0.0483837972768
1.313 0 0.0479899279975
1.324 0 0.0475024781243
1.333 0 0.0472089346617
1.343 0 0.0470532094216
1.352 0 0.0467778160202
1.364 0 0.0462362136866
1.371 0 0.046173027074
1.381 0 0.0462679790836
1.393 0 0.0465168018492
1.402 0 0.0474041885016
1.413 0 0.0484550746245
1.422 0 0.049477132703
1.433 0 0.04997750096
1.443 0 0.0504774512989
1.452 0 0.051138041103
1.464 0 0.0520684008414
1.474 0 0.0523862210929
1.482 0 0.0525846616542
1.493 0 0.0527736328703
1.502 0 0.0531605018874
1.513 0 0.0530469844363
1.522 0 0.0538354318947
1.533 0 0.0543320988063
1.543 0 0.0546254761362
1.552 0 0.0549911916393
1.563 0 0.0553839976068
1.573 0 0.0558665922895
1.583 0 0.0567183722706
1.592 0 0.0573022557779
1.604 0 0.0581401404836
1.613 0 0.0581568853857
1.622 0 0.0578222911005
1.632 0 0.0575404048541
1.643 0 0.0574164841083
1.653 0 0.0567168051238
1.664 0 0.0557312588007
1.672 0 0.0558645465649
1.682 0 0.0557832581658
1.692 0 0.055422526808
1.703 0 0.0548703761214
1.713 0 0.0544749039439
1.723 0 0.0543301008421
1.733 0 0.0542579967922
1.745 0 0.0542603917027
1.753 0 0.0549703398117
1.762 0 0.056374888782
1.773 0 0.0586744533889
1.782 0 0.0609097971685
1.795 0 0.063734354988
1.804 0 0.0657187270911
1.812 0 0.0685277803714
1.822 0 0.0703759969971
1.833 0 0.0719232948761
1.844 0 0.0725052091226
1.854 0 0.0729044659964
1.862 0 0.0734076250535
1.873 0 0.0737422061335
1.882 0 0.0739300397772
1.893 0 0.0744177161104
1.903 0 0.0750308264368
1.912 0 0.0755129890394
1.923 0 0.0760008832563
1.934 0 0.0761040111793
1.944 0 0.0761940166868
1.953 0 0.0760408004951
1.963 0 0.075753664895
1.974 0 0.0755088104014
1.987 0 0.0762162516323
1.994 0 0.0765901568463
2.002 0 0.0770251653652
2.014 0 0.0774225846842
2.023 0 0.0771774680484
2.033 0 0.0769583089215
2.043 0 0.076920260695
2.052 0 0.0768309314308
2.062 0 0.0766717697968
2.073 0 0.0765519444862
2.083 0 0.0763068880287
2.093 0 0.0760622359953
2.103 0 0.0757975766109
2.113 0 0.075411754019
2.122 0 0.0749357058821
2.132 0 0.0740548310761
2.143 0 0.0727992778778
2.154 0 0.0722799054786
2.162 0 0.0720107083156
2.176 0 0.0708814774645
2.181 0 0.0705922119243
2.193 0 0.0693917864878
2.202 0 0.0683825533744
2.214 0 0.0668768825112
2.224 0 0.0655242234172
2.233 0 0.0643652769759
2.243 0 0.064197203613
2.254 0 0.064708721272
2.262 0 0.0653025936242
2.273 0 0.0660716989993
2.284 0 0.0666946881468
2.293 0 0.0675065238822
2.305 0 0.0680317800499
2.315 0 0.0685715292222
2.323 0 0.0683839033553
2.333 0 0.0691722497168
2.343 0 0.0704739527646
2.352 0 0.0714312250595
2.363 0 0.0724440391499
2.373 0 0.0736249079259
2.383 0 0.0753136654788
2.394 0 0.0768846947911
2.408 0 0.0799178241212
2.415 0 0.080960793495
2.421 0 0.0819649523434
2.434 0 0.0834036317226
2.444 0 0.0857662173281
2.453 0 0.0873383888579
2.462 0 0.088518014224
2.473 0 0.0900494592058
2.483 0 0.0905969010069
2.493 0 0.0918296258522
2.501 0 0.0931704597283
2.512 0 0.0942499638216
2.523 0 0.0948959867631
2.533 0 0.0964033193487
2.546 0 0.0974187746222
2.554 0 0.0986690800299
2.563 0 0.0989611388626
2.573 0 0.100004570529
2.582 0 0.100622958706
2.596 0 0.100677138602
2.604 0 0.100928787224
2.613 0 0.100666952998
2.623 0 0.100775317745
2.633 0 0.101215743043
2.642 0 0.101333357459
2.653 0 0.100974422465
2.662 0 0.10101785571
2.672 0 0.100980800435
2.683 0 0.100631990248
2.693 0 0.100959807306
2.703 0 0.101138345603
2.713 0 0.101591454941
2.722 0 0.101701370245
2.735 0 0.101105812364
2.744 0 0.101102603108
2.753 0 0.101216917556
2.763 0 0.101320257175
2.773 0 0.101335586959
2.782 0 0.1011505165
2.792 0 0.100651515022
2.804 0 0.100218114237
2.813 0 0.0996950282267
2.828 0 0.0991144524041
2.835 0 0.098783347407
2.843 0 0.0984953643751
2.855 0 0.0974287393269
2.864 0 0.0971931031426
2.874 0 0.0972057230053
2.885 0 0.097327465029
2.893 0 0.0974415165719
2.904 0 0.0969875257667
2.913 0 0.0968029358455
2.924 0 0.0963204468235
2.934 0 0.0959800057382
2.943 0 0.095208610767
2.953 0 0.0943195738922
2.963 0 0.0931669152505
2.973 0 0.0923645845659
2.983 0 0.0919152626829
2.992 0 0.0915712183079
3.003 0 0.09195023097
3.013 0 0.0924035491953
3.023 0 0.0931937806362
3.033 0 0.0942587834628
3.044 0 0.0955288916845
3.054 0 0.0961501481802
3.065 0 0.0971769497689
3.078 0 0.0981466127215
3.084 0 0.099011935627
3.094 0 0.0996029869656
3.103 0 0.101377594563
3.113 0 0.103893064557
3.124 0 0.105217443961
3.134 0 0.107306077932
3.144 0 0.10983847621
3.153 0 0.112852278505
3.165 0 0.11542845094
3.175 0 0.118410024975
3.183 0 0.120844676336
3.192 0 0.123898167649
3.203 0 0.125967086419
3.212 0 0.126702540268
3.223 0 0.129067429179
3.233 0 0.131147604202
3.242 0 0.133067222634
3.254 0 0.134040646962
3.261 0 0.13562245633
3.273 0 0.136461345915
3.283 0 0.137646487109
3.295 0 0.139171153549
3.303 0 0.139613798195
3.315 0 0.139892701779
3.323 0 0.140274165702
3.333 0 0.14095363943
3.343 0 0.141398886823
3.352 0 0.142271532104
3.365 0 0.142488484261
3.373 0 0.142487072416
3.381 0 0.142545794571
3.394 0 0.142464668114
3.403 0 0.142447122278
3.413 0 0.141764613103
3.424 0 0.141463170095
3.433 0 0.141168913943
3.443 0 0.14082646047
3.452 0 0.140501995091
3.463 0 0.140363165606
3.473 0 0.140252136158
3.483 0 0.140417893236
3.492 0 0.140868184983
3.503 0 0.141555976466
3.514 0 0.142461369412
3.522 0 0.143323757544
3.533 0 0.144190414406
3.543 0 0.145333601112
3.554 0 0.146493478997
3.562 0 0.147068735284
3.573 0 0.148252777704
3.585 0 0.149314511343
3.595 0 0.150203566473
3.602 0 0.150660641221
3.613 0 0.151409445748
3.624 0 0.151931255706
3.633 0 0.15211807787
3.643 0 0.152461590575
3.653 0 0.152869151017
3.663 0 0.152242423572
3.672 0 0.15134389104
3.686 0 0.150835348048
3.693 0 0.150385698299
3.703 0 0.149737177349
3.713 0 0.149378519439
3.724 0 0.148793693407
3.734 0 0.148047027525
3.744 0 0.147573055939
3.753 0 0.146880232471
3.762 0 0.146938210811
3.772 0 0.146655458055
3.785 0 0.146269471292
3.794 0 0.146523961185
3.804 0 0.14695913749
3.814 0 0.147070719351
3.822 0 0.146979814796
3.832 0 0.147174018278
3.844 0 0.146698405798
3.852 0 0.146004046496
3.864 0 0.144858808546
3.873 0 0.143847473976
3.883 0 0.142807842947
3.892 0 0.141953482176
3.903 0 0.141973279231
3.912 0 0.141437709393
3.924 0 0.141381527613
3.932 0 0.142215539138
3.942 0 0.142158907995
3.952 0 0.142680782121
3.963 0 0.142832746219
3.974 0 0.143562032462
3.982 0 0.1440608566
3.993 0 0.145263971828
4.006 0 0.146319072625
4.012 0 0.146794751735
4.023 0 0.146894522161
4.033 0 0.147805828624
4.042 0 0.148211013308
4.053 0 0.148140270333
4.063 0 0.146914982584
4.074 0 0.145350432057
4.084 0 0.14314843413
4.093 0 0.140448648287
4.105 0 0.136634818289
4.111 0 0.135085517965
4.124 0 0.131420796538
4.132 0 0.127651262666
4.143 0 0.123682249393
4.153 0 0.12039476662
4.163 0 0.116500248007
4.174 0 0.111115579655
4.183 0 0.106876801223
4.195 0 0.101096161187
4.203 0 0.0978111860361
4.213 0 0.0948809817988
4.223 0 0.0927228460646
4.233 0 0.0913972978818
4.244 0 0.091609429828
4.253 0 0.092868239754
4.262 0 0.0938191972465
4.271 0 0.0956225369381
4.283 0 0.0987728680769
4.293 0 0.101902859926
4.303 0 0.104943005215
4.312 0 0.108774284253
4.322 0 0.112585291936
4.337 0 0.11617060594
4.343 0 0.117605408223
4.353 0 0.119517191028
4.363 0 0.120941975889
4.374 0 0.124697054753
4.383 0 0.127453718568
4.393 0 0.129672725384
4.403 0 0.132754804166
4.412 0 0.135597802233
4.425 0 0.139429517062
4.433 0 0.141840073915
4.443 0 0.144324290341
4.452 0 0.146609505693
4.462 0 0.148557859621
4.474 0 0.150519520574
4.485 0 0.152105689046
4.491 0 0.152725346383
4.503 0 0.153643931662
4.513 0 0.153734116424
4.523 0 0.153768591416
4.533 0 0.154005913081
4.543 0 0.154504308897
4.552 0 0.155105602861
4.564 0 0.155995927421
4.573 0 0.157034295661
4.582 0 0.157367112841
4.592 0 0.15632826023
4.601 0 0.156617684874
4.615 0 0.156523312088
4.622 0 0.156803863426
4.634 0 0.157617500942
4.642 0 0.158315414617
4.653 0 0.159808077341
4.664 0 0.161951187616
4.673 0 0.164901155666
4.683 0 0.167820949803
4.693 0 0.169778110479
4.704 0 0.171961195615
4.714 0 0.174962274291
4.723 0 0.178510673073
4.733 0 0.181129291212
4.744 0 0.182029099718
4.754 0 0.18373593483
4.764 0 0.182776952641
4.773 0 0.183334361847
4.784 0 0.1834799878
4.794 0 0.183976874802
4.804 0 0.184942676384
4.813 0 0.184595880076
4.822 0 0.184177842318
4.832 0 0.182761012891
4.842 0 0.183615156093
4.856 0 0.18159668688
4.864 0 0.181366799491
4.873 0 0.178896748751
4.883 0 0.1776049993
4.891 0 0.177635068968
4.903 0 0.174908445278
4.913 0 0.173214424176
4.922 0 0.172358936006
4.933 0 0.170302757992
4.946 0 0.169018542679
4.954 0 0.168444970609
4.963 0 0.167730019888
4.973 0 0.166947964927
4.982 0 0.165974301992
4.993 0 0.164619782558
5.002 0 0.163541042179
5.012 0 0.162232044283
5.023 0 0.161365412971
5.034 0 0.160088408105
5.043 0 0.159158900034
5.051 0 0.15865103339
5.062 0 0.158477200901
5.072 0 0.159152882451
5.081 0 0.159446349105
5.093 0 0.160669213654
5.103 0 0.162478663119
5.112 0 0.163532901972
5.122 0 0.165149869136
5.135 0 0.166882419234
5.144 0 0.167709281957
5.154 0 0.168251341075
5.162 0 0.168879723545
5.174 0 0.169403808708
5.183 0 0.169450205793
5.193 0 0.169027972399
5.203 0 0.168347079461
5.214 0 0.165810237347
5.22 0 0.163717130354
5.234 0 0.160759122111
5.243 0 0.157887939739
5.253 0 0.155005406517
5.262 0 0.151848929497
5.273 0 0.149167888956
5.283 0 0.146405294376
5.293 0 0.144568399302
5.303 0 0.141947705368
5.312 0 0.141353787465
5.321 0 0.140262952026
5.333 0 0.139966284514
5.343 0 0.139092857421
5.356 0 0.138587397838
5.363 0 0.138555186625
5.372 0 0.13969437757
5.382 0 0.140849642046
5.394 0 0.141170540027
5.403 0 0.14171818016
5.413 0 0.142795357827
5.424 0 0.144377967026
5.432 0 0.146169703225
5.442 0 0.146663230599
5.454 0 0.145580349322
5.463 0 0.146280944059
5.473 0 0.144130397214
5.483 0 0.145454980777
5.493 0 0.145787961355
5.503 0 0.146441389608
5.513 0 0.147632158821
5.524 0 0.149408073731
5.534 0 0.14994568683
5.543 0 0.153763551826
5.553 0 0.156607794899
5.56 0 0.157684693972
5.573 0 0.163862918861
5.583 0 0.166455148634
5.595 0 0.17185833209
5.603 0 0.174189323225
5.613 0 0.177474684812
5.622 0 0.180368024625
5.633 0 0.181974603089
5.643 0 0.183206382938
5.658 0 0.183495942863
5.663 0 0.18359718467
5.672 0 0.183759736335
5.683 0 0.182887564124
5.692 0 0.181591214977
5.702 0 0.180051345458
5.713 0 0.178636116432
5.724 0 0.176884839722
5.733 0 0.17540220266
5.745 0 0.170763146695
5.756 0 0.16787030568
5.763 0 0.165806184143
5.773 0 0.162562589054
5.783 0 0.158929047697
5.793 0 0.153769165286
5.803 0 0.151194185545
5.812 0 0.147745793611
5.822 0 0.142936862464
5.833 0 0.139400746511
5.843 0 0.136681006613
5.853 0 0.133771544677
5.862 0 0.131168947372
5.872 0 0.129027823531
5.882 0 0.127342699222
5.893 0 0.126519210806
5.904 0 0.125789984689
5.913 0 0.126223969574
5.923 0 0.126980771906
5.932 0 0.128135425217
5.943 0 0.130423473975
5.952 0 0.131984231995
5.963 0 0.134046705495
5.974 0 0.135742457894
5.983 0 0.136966210591
5.993 0 0.138787596206
6.003 0 0.139430905595
6.013 0 0.140454750941
6.023 0 0.141337100519
6.034 0 0.14174952938
6.042 0 0.142504887365
6.053 0 0.143519393694
6.063 0 0.14478795554
6.072 0 0.145655431714
6.084 0 0.147353181646
6.093 0 0.148877083533
6.102 0 0.149488105268
6.112 0 0.150132104107
6.122 0 0.150383498654
6.136 0 0.151995304441
6.143 0 0.151835901076
6.153 0 0.153184812593
6.163 0 0.155813115811
6.173 0 0.156107969787
6.183 0 0.157311192788
6.193 0 0.159062679777
6.202 0 0.160123332933
6.213 0 0.160618612633
6.224 0 0.162791045113
6.234 0 0.165201734445
6.242 0 0.1687294239
6.253 0 0.172016449837
6.263 0 0.172924088737
6.275 0 0.176075269012
6.282 0 0.178420592535
6.293 0 0.183601407916
6.303 0 0.183904045107
6.312 0 0.189080508707
6.323 0 0.191206352643
6.333 0 0.194331143453
6.343 0 0.197263581584
6.353 0 0.203551876929
6.364 0 0.209226652034
6.373 0 0.209927296459
6.383 0 0.210130118048
6.393 0 0.210777733033
6.402 0 0.211235233092
6.415 0 0.211142920672
6.423 0 0.210271694416
6.434 0 0.210594438841
6.443 0 0.210942671709
6.453 0 0.210816289824
6.465 0 0.215288592407
6.473 0 0.216584857742
6.484 0 0.217138439629
6.496 0 0.216730104727
6.503 0 0.216527122454
6.514 0 0.216270434334
6.523 0 0.216000426679
6.533 0 0.216378636108
6.542 0 0.215955202609
6.553 0 0.215444454624
6.564 0 0.213468779288
6.573 0 0.211232587714
6.583 0 0.208214995089
6.592 0 0.207084839036
6.604 0 0.204758172831
6.615 0 0.202358480676
6.623 0 0.199841368799
6.633 0 0.197333882846
6.643 0 0.196116477993
6.653 0 0.195659622652
6.663 0 0.195424966217
6.673 0 0.195865986096
6.687 0 0.196188840639
6.693 0 0.196472621902
6.703 0 0.196792669279
6.714 0 0.19730185267
6.723 0 0.198087300294
6.734 0 0.198245169821
6.745 0 0.19859405957
6.752 0 0.198496274086
6.763 0 0.196890883001
6.773 0 0.196280273027
