time index height
0.0 0 0.0
0.028 0 0.0284513623996
0.041 0 0.0311956852891
0.056 0 0.0385063141734
0.071 0 0.046045106873
0.085 0 0.0528194408492
0.097 0 0.0528194408492
0.107 0 0.0655538391912
0.122 0 0.0719299452118
0.138 0 0.0777041674009
0.157 0 0.0818097663129
0.172 0 0.0842761419038
0.186 0 0.0857862008843
0.2 0 0.0861161643358
0.214 0 0.0855125159973
0.228 0 0.0848045689079
0.238 0 0.0822601345415
0.255 0 0.0803522869296
0.268 0 0.0752491446275
0.282 0 0.0710842661424
0.294 0 0.066235517248
0.319 0 0.0626722572663
0.329 0 0.0615552647548
0.341 0 0.0569943857468
0.367 0 0.048638111886
0.383 0 0.0433639555553
0.393 0 0.036136990301
0.407 0 0.0299227295074
0.427 0 0.0295915632695
0.438 0 0.0305681558759
0.456 0 0.031950710079
0.47 0 0.0339449774764
0.494 0 0.0340977440129
0.519 0 0.0338247398651
0.539 0 0.0357373873029
0.562 0 0.0363021900565
0.571 0 0.036556569131
0.586 0 0.0375729622716
0.603 0 0.0385105785869
0.614 0 0.0391252935968
0.629 0 0.0393108686987
0.637 0 0.0390361888331
0.658 0 0.0387679408404
0.67 0 0.0390225721877
0.688 0 0.0394206368979
0.706 0 0.0393953253412
0.713 0 0.0393953253412
0.731 0 0.0398703544127
0.747 0 0.0393273330816
0.761 0 0.0390714970232
0.773 0 0.0391035230535
0.784 0 0.0389437305203
0.8 0 0.0387803668289
0.817 0 0.0386925136281
0.83 0 0.0384965446561
0.846 0 0.0380864009136
0.86 0 0.0377429646749
0.88 0 0.0372929202727
0.892 0 0.0373218440591
0.902 0 0.0372671413994
0.911 0 0.0369070230986
0.927 0 0.0375480514499
0.943 0 0.0391214792391
0.957 0 0.0443281963268
0.983 0 0.0462034535828
0.995 0 0.0479633382223
1.012 0 0.0489048205709
1.032 0 0.0488153595727
1.047 0 0.048705379058
1.058 0 0.0484806628385
1.077 0 0.0478307662624
1.091 0 0.047177163767
1.11 0 0.0465268421336
1.124 0 0.0461175979925
1.137 0 0.0460842014146
1.152 0 0.0460608895483
1.164 0 0.0467962907736
1.18 0 0.0476405910601
1.201 0 0.0481616890433
1.216 0 0.0484553528564
1.234 0 0.0478167126037
1.254 0 0.0470501153741
1.27 0 0.0469128412163
1.287 0 0.0451608058433
1.313 0 0.0451169850765
1.33 0 0.0455062327536
1.349 0 0.0455051025195
1.362 0 0.0438891604603
1.38 0 0.0426325547075
1.396 0 0.0427197248206
1.41 0 0.0436417542
1.432 0 0.0443809503147
1.447 0 0.0447199984714
1.458 0 0.0459613543073
1.477 0 0.0461480017606
1.493 0 0.0467427259545
1.507 0 0.0467427259545
1.525 0 0.047753816941
1.54 0 0.047753816941
1.552 0 0.048301374905
1.574 0 0.0487917840671
1.589 0 0.0485542046177
1.604 0 0.047828091962
1.622 0 0.047767705769
1.637 0 0.0480642185693
1.65 0 0.0480087738272
1.672 0 0.0469041563409
1.683 0 0.0463504876684
1.7 0 0.0456755519422
1.716 0 0.0455137425665
1.729 0 0.046193242389
1.749 0 0.048367174477
1.765 0 0.0513636435377
1.79 0 0.0561115466084
1.811 0 0.059093427579
1.836 0 0.060718494212
1.855 0 0.060781717299
1.873 0 0.0610979513016
1.895 0 0.0608003007224
1.91 0 0.0602542083791
1.933 0 0.0621065336446
1.95 0 0.0632343145973
1.977 0 0.0635295636756
1.994 0 0.0631102333585
2.009 0 0.0625625762898
2.031 0 0.0604683977246
2.046 0 0.0590288046391
2.065 0 0.0566672568142
2.08 0 0.0553315886127
2.098 0 0.0531992149474
2.117 0 0.0514744978068
2.138 0 0.0496462460701
2.159 0 0.0486595594801
2.173 0 0.0487919872217
2.198 0 0.0491671056932
2.211 0 0.0500988755183
2.234 0 0.0505087881807
2.255 0 0.0520598300023
2.278 0 0.0535264608917
2.306 0 0.0536004640594
2.323 0 0.0542985331763
2.335 0 0.0552478072021
2.356 0 0.0561114335376
2.366 0 0.0567859829709
2.39 0 0.0582561494226
2.405 0 0.0584099629486
2.418 0 0.0592409843583
2.432 0 0.0589324338889
2.455 0 0.0588018214355
2.469 0 0.0588851587102
2.481 0 0.0582970937408
2.509 0 0.0560724212395
2.524 0 0.0536692325313
2.553 0 0.0540478222562
2.571 0 0.0603308682406
2.595 0 0.0669094297839
2.614 0 0.0715940329703
2.633 0 0.0746112749896
2.652 0 0.0757995067953
2.675 0 0.0757995067953
2.691 0 0.0766564580012
2.723 0 0.075797789856
2.737 0 0.075107848451
2.761 0 0.076216493786
2.79 0 0.0770183969028
2.813 0 0.0773184816888
2.829 0 0.0776666816538
2.851 0 0.0770230780619
2.866 0 0.076167288695
2.886 0 0.0739657482981
2.897 0 0.0729437390678
2.908 0 0.0717425177567
2.923 0 0.0691463695347
2.94 0 0.0684527289862
2.949 0 0.066976043683
2.977 0 0.0665861420888
2.994 0 0.067529657078
3.022 0 0.0681058679204
3.035 0 0.0701360711078
3.063 0 0.0712702898
3.076 0 0.0731672547937
3.092 0 0.0761567589717
3.118 0 0.0772264883215
3.135 0 0.0789123348795
3.157 0 0.0796133104005
3.169 0 0.0823401481477
3.195 0 0.0836357383806
3.209 0 0.0850938986096
3.228 0 0.0877245755154
3.256 0 0.0889363654781
3.279 0 0.0902649197191
3.303 0 0.0922736236011
3.324 0 0.0923473560787
3.339 0 0.0920162915331
3.355 0 0.0918332893082
3.366 0 0.0908621295369
3.372 0 0.0886905612523
3.395 0 0.0843035817655
3.425 0 0.0837807910837
3.447 0 0.0856481259901
3.469 0 0.091496323472
3.488 0 0.0929327188868
3.506 0 0.0929736961129
3.528 0 0.0928000101868
3.547 0 0.0928000101868
3.556 0 0.091559391554
3.583 0 0.0911587372925
3.598 0 0.0920322073075
3.61 0 0.0927897871734
3.631 0 0.093162291375
3.65 0 0.0927986300304
3.677 0 0.0927986300304
3.694 0 0.0882514334685
3.714 0 0.0882514334685
3.729 0 0.0839419250881
3.747 0 0.0828458721916
3.767 0 0.0832125143344
3.784 0 0.0863628302877
3.804 0 0.0895602599027
3.824 0 0.0946240252199
3.839 0 0.0960260669296
3.856 0 0.0960260669296
3.869 0 0.101490956483
3.889 0 0.102718354806
3.899 0 0.105169188513
3.915 0 0.106420835825
3.934 0 0.107099692527
3.934 0 0.107099692527
3.934 0 0.107099692527
3.947 0 0.107530290334
3.96 0 0.107681405656
3.961 0 0.107957329965
3.975 0 0.110188247928
3.988 0 0.110737769973
3.997 0 0.111032232394
4.007 0 0.11315746831
4.025 0 0.113245135043
4.035 0 0.113674607981
4.05 0 0.113499757059
4.078 0 0.113644956521
4.1 0 0.113875274822
4.119 0 0.113736456132
4.135 0 0.113749598767
4.157 0 0.113038387143
4.176 0 0.112919424865
4.196 0 0.112753752842
4.218 0 0.110832722085
4.233 0 0.108982491268
4.248 0 0.10584061223
4.272 0 0.102905365909
4.285 0 0.102862866576
4.31 0 0.102627536332
4.328 0 0.102320951939
4.356 0 0.102296752565
4.374 0 0.102705642092
4.402 0 0.102722576062
4.416 0 0.102960730265
4.437 0 0.102825782048
4.449 0 0.101568024047
4.465 0 0.101175963144
4.48 0 0.100581755978
4.494 0 0.0997981164886
4.511 0 0.0992168517504
4.535 0 0.0984795509602
4.552 0 0.099535799773
4.572 0 0.100153732044
4.589 0 0.104095946604
4.613 0 0.109054787614
4.631 0 0.111966501477
4.651 0 0.11334448045
4.661 0 0.118805949076
4.674 0 0.12071211918
4.687 0 0.12071211918
4.695 0 0.122952010526
4.714 0 0.124002685328
4.739 0 0.125267976123
4.764 0 0.128029944609
4.789 0 0.128029944609
4.8 0 0.130074871543
4.819 0 0.129090439907
4.841 0 0.128994981329
4.858 0 0.128072974707
4.883 0 0.128072974707
4.893 0 0.125095600206
4.914 0 0.120281850749
4.937 0 0.115950442906
4.951 0 0.11025455877
4.976 0 0.106549483372
4.99 0 0.103962754403
5.002 0 0.101437894972
5.022 0 0.100243993804
5.041 0 0.101730894632
5.064 0 0.102776124269
5.072 0 0.102776124269
5.081 0 0.104345705214
5.099 0 0.105019582265
5.117 0 0.104829285367
5.132 0 0.104576250221
5.159 0 0.10350952464
5.179 0 0.103781953738
5.201 0 0.103208158135
5.223 0 0.10224345204
5.241 0 0.101266410651
5.255 0 0.0995781871062
5.272 0 0.0981291431018
5.289 0 0.0981291431018
5.302 0 0.0947970549597
5.326 0 0.0941960997745
5.338 0 0.0941960997745
5.351 0 0.0965085990743
5.372 0 0.0987098231883
5.39 0 0.0987098231883
5.405 0 0.10467801023
5.424 0 0.109266227068
5.446 0 0.113074925123
5.461 0 0.116094243878
5.476 0 0.12091289332
5.492 0 0.126254007834
5.507 0 0.131453969076
5.524 0 0.138237063972
5.553 0 0.142812894574
5.571 0 0.146794578723
5.595 0 0.147578569392
5.604 0 0.153101531264
5.628 0 0.154993866935
5.648 0 0.155483192748
5.664 0 0.155418836096
5.691 0 0.154079194128
5.71 0 0.151764493871
5.736 0 0.148728377069
5.749 0 0.146733290654
5.769 0 0.143803943018
5.792 0 0.142404226685
5.807 0 0.139724048881
5.829 0 0.138458574898
5.847 0 0.137800154692
5.868 0 0.136131363292
5.89 0 0.135084761875
5.911 0 0.133479207333
5.939 0 0.133700704019
5.955 0 0.133715486196
5.977 0 0.134591253252
5.997 0 0.136072344162
6.025 0 0.138254297405
6.04 0 0.140146102662
6.064 0 0.142143859122
6.079 0 0.142143859122
6.093 0 0.147989594948
6.123 0 0.148781198291
6.141 0 0.149185424448
6.16 0 0.150213495391
6.184 0 0.150024107838
6.202 0 0.150112735255
6.213 0 0.14985295381
6.227 0 0.150872498753
6.253 0 0.151660596088
6.267 0 0.152616100194
6.281 0 0.154684808121
6.302 0 0.15563384796
6.323 0 0.156810029469
6.346 0 0.157110814777
6.359 0 0.158952049319
6.371 0 0.15950716281
6.387 0 0.158900669013
6.4 0 0.160013387535
6.416 0 0.160596707395
6.435 0 0.158838582602
6.457 0 0.158781412553
6.48 0 0.158859410195
6.488 0 0.158482325595
6.507 0 0.158656331568
6.529 0 0.15894529653
6.54 0 0.159253242467
6.556 0 0.16001004199
6.572 0 0.160691602593
6.59 0 0.160755842716
6.61 0 0.160812903552
6.625 0 0.161597051699
6.647 0 0.1630295408
6.66 0 0.165328841486
6.682 0 0.167098703899
6.692 0 0.170981768439
6.711 0 0.172824993971
6.732 0 0.176858763672
6.754 0 0.177846105559
6.766 0 0.178748828258
6.791 0 0.179964769955
6.806 0 0.18025233455
6.816 0 0.179910458597
6.843 0 0.179491084644
6.857 0 0.178796351151
6.874 0 0.17847742432
6.891 0 0.17750457122
6.908 0 0.177274850408
6.932 0 0.176788909396
6.947 0 0.176898734857
6.975 0 0.176773812169
6.995 0 0.178043631267
7.016 0 0.178199375355
7.039 0 0.177029001255
7.075 0 0.175301225755
7.101 0 0.17501569981
7.114 0 0.173983468066
7.132 0 0.174552584382
7.16 0 0.174079780696
7.187 0 0.174661564423
7.208 0 0.176035679431
7.221 0 0.177232035867
7.248 0 0.177339441693
7.267 0 0.176609828341
7.296 0 0.175572841526
7.311 0 0.173829912077
7.34 0 0.172999212444
7.349 0 0.171189850155
7.375 0 0.168605778787
7.396 0 0.166799237206
7.429 0 0.166847986887
7.443 0 0.167888242248
7.476 0 0.168036482132
7.49 0 0.173714568878
7.516 0 0.177946289717
7.535 0 0.180638961652
7.566 0 0.181385237064
7.582 0 0.182229040039
7.603 0 0.182245234834
7.633 0 0.181405628562
7.652 0 0.181405628562
7.658 0 0.180357053306
7.695 0 0.180364389251
7.711 0 0.180536228877
7.728 0 0.181457931038
