time index height
0.0 0 0.0
0.02 0 0.02702199427
0.047 0 0.0287732950787
0.054 0 0.0314286658603
0.06 0 0.0314286658603
0.064 0 0.0314286658603
0.074 0 0.0469870004545
0.09 0 0.0500573869805
0.101 0 0.0561316454338
0.108 0 0.0597089690078
0.114 0 0.063204112493
0.125 0 0.0642172962941
0.129 0 0.0642172962941
0.14 0 0.0764353837784
0.149 0 0.0785746672023
0.156 0 0.0807080735417
0.165 0 0.0827400035071
0.176 0 0.08493863044
0.186 0 0.0865178807844
0.195 0 0.0876873841483
0.203 0 0.0881457725016
0.215 0 0.0881132828302
0.224 0 0.087729133548
0.236 0 0.0867480043352
0.247 0 0.0855382295598
0.256 0 0.0834553926756
0.261 0 0.0827137496893
0.278 0 0.0782396690387
0.286 0 0.0757452567832
0.293 0 0.0742450700469
0.302 0 0.071897555322
0.314 0 0.0701173790059
0.324 0 0.0691288667675
0.336 0 0.0677650363932
0.344 0 0.0669656877505
0.354 0 0.0661390305272
0.363 0 0.0646241217753
0.372 0 0.0625784192388
0.383 0 0.0587966387157
0.393 0 0.0561291008627
0.405 0 0.0490155314513
0.414 0 0.0433566698848
0.423 0 0.039305930533
0.435 0 0.033528552436
0.444 0 0.0297403462147
0.453 0 0.0294980221966
0.465 0 0.0298160499354
0.476 0 0.0308632773046
0.484 0 0.0325021008855
0.496 0 0.0347997194472
0.503 0 0.0356701561281
0.514 0 0.0366643529505
0.524 0 0.037097362439
0.532 0 0.0372111676927
0.546 0 0.0366990965766
0.553 0 0.0363127984733
0.563 0 0.0366364572587
0.575 0 0.0374668231455
0.582 0 0.0380358256359
0.595 0 0.0389008444227
0.602 0 0.039196345969
0.612 0 0.0396856286613
0.623 0 0.040175088582
0.633 0 0.0404908248376
0.643 0 0.0406656867844
0.653 0 0.0409345443722
0.664 0 0.0411911754327
0.674 0 0.0413720321024
0.685 0 0.0415279088817
0.695 0 0.0417301278618
0.705 0 0.0419023772153
0.713 0 0.0420303551026
0.723 0 0.042022426713
0.731 0 0.041963502721
0.744 0 0.0418759158694
0.755 0 0.0418637381037
0.76 0 0.0419749967348
0.775 0 0.04236455269
0.783 0 0.0421531042227
0.793 0 0.0421578968048
0.8 0 0.0420323478484
0.813 0 0.0414317582063
0.824 0 0.0408883526033
0.832 0 0.0404895444568
0.844 0 0.0401106718194
0.854 0 0.0398745712567
0.862 0 0.0397078759966
0.875 0 0.0391272992213
0.885 0 0.0390243659497
0.894 0 0.0389710352232
0.906 0 0.0388738545835
0.914 0 0.0395462251413
0.923 0 0.040773578452
0.936 0 0.0427097190004
0.943 0 0.0448930998026
0.955 0 0.0460319001739
0.964 0 0.0480980025311
0.975 0 0.0502046467126
0.984 0 0.0519830160877
0.993 0 0.0526643072785
1.005 0 0.053363815161
1.016 0 0.0535009120401
1.024 0 0.053775408808
1.034 0 0.0539898390633
1.044 0 0.0544425855075
1.051 0 0.0545259432786
1.063 0 0.0546563819302
1.075 0 0.0547925403871
1.087 0 0.0550509553545
1.097 0 0.0554878977318
1.105 0 0.0558892653481
1.112 0 0.0561913415007
1.125 0 0.056359708299
1.136 0 0.0561898434232
1.142 0 0.0561034153428
1.156 0 0.0557448095539
1.162 0 0.0556608660058
1.172 0 0.0554562256188
1.185 0 0.0547758456801
1.195 0 0.0540845752835
1.206 0 0.0532248032368
1.214 0 0.0528976842704
1.227 0 0.0520601815308
1.235 0 0.0514023855547
1.242 0 0.05096107449
1.259 0 0.0497040068309
1.265 0 0.0492860566616
1.275 0 0.0484561463507
1.286 0 0.0476294697553
1.297 0 0.0469087195195
1.304 0 0.046650070454
1.316 0 0.0462436296552
1.323 0 0.0462803507621
1.335 0 0.0464166333567
1.348 0 0.0463635372198
1.355 0 0.0463355053371
1.365 0 0.0462855183938
1.376 0 0.045975501461
1.385 0 0.0449842038382
1.393 0 0.0448762782752
1.403 0 0.0455986822578
1.416 0 0.0465312857015
1.426 0 0.0473029142413
1.436 0 0.0483521637318
1.443 0 0.0490414851183
1.452 0 0.0497389323794
1.466 0 0.0510333395306
1.475 0 0.0515600914699
1.484 0 0.0523261629826
1.497 0 0.0533659094429
1.506 0 0.0537178252579
1.516 0 0.0538823468441
1.524 0 0.0541705608978
1.537 0 0.0542693462445
1.546 0 0.0545480321116
1.555 0 0.0548774646232
1.563 0 0.0556799365502
1.574 0 0.0566292741866
1.586 0 0.0573720948783
